cnes_codigo,cod_cep,cep_limpo,codufmun,municipio_codigo_6,uf_codigo,tp_unid,tpgestao,esfera_a,nat_jur,competen,cep_valido,municipio_valido,uf_valida,spatial_resolution_available,spatial_resolution_target,fallback_rule,cnes_competencia,source_system,lookup_scope,latitude,longitude,spatial_resolution_final,spatial_source,geocode_quality,municipio_nome,uf_sigla,uf_nome
0009784,79002211,79002211,500270,500270,50,05,M,M,2054,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-20.4571461,-54.6082614,cep,nominatim_cep,aproximado_por_cep,Campo Grande,MS,Mato Grosso do Sul
0010081,79112190,79112190,500270,500270,50,73,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-20.4398825,-54.6574097,cep,nominatim_cep,aproximado_por_cep,Campo Grande,MS,Mato Grosso do Sul
0010103,79034000,79034000,500270,500270,50,73,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-20.4225151,-54.5566794,cep,nominatim_cep,aproximado_por_cep,Campo Grande,MS,Mato Grosso do Sul
0010448,79034180,79034180,500270,500270,50,62,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-20.4107804,-54.5724283,cep,nominatim_cep,aproximado_por_cep,Campo Grande,MS,Mato Grosso do Sul
0010456,70335900,70335900,530010,530010,53,05,E,E,3077,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010464,70710100,70710100,530010,530010,53,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010472,72405901,72405901,530010,530010,53,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010480,72215270,72215270,530010,530010,53,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.815572,-48.095911,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010499,72120970,72120970,530010,530010,53,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8222739,-48.0688253,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010502,73010901,73010901,530010,530010,53,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010510,70310500,70310500,530010,530010,53,05,E,E,1139,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.7589343,-47.8688439,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010529,73310000,73310000,530010,530010,53,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.6247722,-47.6536773,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010537,70203900,70203900,530010,530010,53,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010545,72720660,72720660,530010,530010,53,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010561,70673900,70673900,530010,530010,53,05,E,E,1015,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010626,72155000,72155000,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.7986275,-48.0205763,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010782,72507520,72507520,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010790,71691047,71691047,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010804,72620400,72620400,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0010936,72155000,72155000,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.7986275,-48.0205763,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0011126,71720585,71720585,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0011134,72600200,72600200,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0011185,71725510,71725510,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0011274,71070380,71070380,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8404484,-47.9733482,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0011657,71100100,71100100,530010,530010,53,02,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Brasília,DF,Distrito Federal
0011738,29043260,29043260,320530,320530,32,07,E,E,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-20.2997031,-40.3183506,cep,nominatim_cep,aproximado_por_cep,Vitória,ES,Espírito Santo
0011746,29025022,29025022,320530,320530,32,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Vitória,ES,Espírito Santo
0011800,29056030,29056030,320530,320530,32,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Vitória,ES,Espírito Santo
0011835,29031847,29031847,320530,320530,32,73,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Vitória,ES,Espírito Santo
0011991,29015160,29015160,320530,320530,32,05,E,E,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-20.3200627,-40.3379881,cep,nominatim_cep,aproximado_por_cep,Vitória,ES,Espírito Santo
0012017,29050720,29050720,320530,320530,32,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-20.3126343,-40.3103437,cep,nominatim_cep,aproximado_por_cep,Vitória,ES,Espírito Santo
0012262,29010680,29010680,320530,320530,32,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Vitória,ES,Espírito Santo
0012505,24033900,24033900,330330,330330,33,05,M,M,2011,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-22.8956108,-43.1118184,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012513,24070090,24070090,330330,330330,33,05,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-22.8957225,-43.1107445,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012521,24355090,24355090,330330,330330,33,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012548,24240705,24240705,330330,330330,33,05,M,M,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-22.8990872,-43.0873027,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012580,24230265,24230265,330330,330330,33,04,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012599,24130616,24130616,330330,330330,33,07,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-22.8809108,-43.0784626,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012602,24030221,24030221,330330,330330,33,04,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012637,24130082,24130082,330330,330330,33,04,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-22.8799854,-43.0996042,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012645,24110310,24110310,330330,330330,33,04,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-22.8634148,-43.0979416,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012726,24346040,24346040,330330,330330,33,04,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-22.9455245,-43.0204534,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012734,24310400,24310400,330330,330330,33,04,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012769,24110310,24110310,330330,330330,33,07,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-22.8634148,-43.0979416,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012831,24320150,24320150,330330,330330,33,02,M,M,1279,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012904,24350135,24350135,330330,330330,33,04,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0012912,24370195,24370195,330330,330330,33,04,M,M,1155,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-22.934208,-43.0994282,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0013021,24110814,24110814,330330,330330,33,02,M,M,1279,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Niterói,RJ,Rio de Janeiro
0013129,83850000,83850000,410030,410030,41,73,D,D,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.9901601,-49.33543,cep,nominatim_cep,aproximado_por_cep,Agudos do Sul,PR,Paraná
0013633,83434286,83434286,410400,410400,41,05,E,E,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Campina Grande do Sul,PR,Paraná
0013641,83435005,83435005,410400,410400,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campina Grande do Sul,PR,Paraná
0013773,83870011,83870011,410410,410410,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo do Tenente,PR,Paraná
0013781,83870011,83870011,410410,410410,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo do Tenente,PR,Paraná
0013838,83601050,83601050,410420,410420,41,05,E,E,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Campo Largo,PR,Paraná
0013846,83606177,83606177,410420,410420,41,05,E,E,2054,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo Largo,PR,Paraná
0013897,83608390,83608390,410420,410420,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo Largo,PR,Paraná
0013978,83601460,83601460,410420,410420,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo Largo,PR,Paraná
0014109,87302970,87302970,410430,410430,41,05,E,E,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo Mourão,PR,Paraná
0014117,87302220,87302220,410430,410430,41,68,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo Mourão,PR,Paraná
0014125,87302080,87302080,410430,410430,41,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-24.0447772,-52.3823954,cep,nominatim_cep,aproximado_por_cep,Campo Mourão,PR,Paraná
0014176,87305140,87305140,410430,410430,41,73,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Campo Mourão,PR,Paraná
0014915,83407420,83407420,410580,410580,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.3427374,-49.171645,cep,nominatim_cep,aproximado_por_cep,Colombo,PR,Paraná
0014931,83403000,83403000,410580,410580,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.3528143,-49.2100267,cep,nominatim_cep,aproximado_por_cep,Colombo,PR,Paraná
0014990,83405040,83405040,410580,410580,41,73,D,D,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Colombo,PR,Paraná
0015172,83730280,83730280,410620,410620,41,16,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Contenda,PR,Paraná
0015180,83730203,83730203,410620,410620,41,05,E,E,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Contenda,PR,Paraná
0015245,80730150,80730150,410690,410690,41,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4333714,-49.2876521,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015318,80810040,80810040,410690,410690,41,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4202231,-49.2924792,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015334,80010030,80010030,410690,410690,41,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4351223,-49.2746667,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015369,81050000,81050000,410690,410690,41,05,D,D,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4850331,-49.2946862,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015407,80050350,80050350,410690,410690,41,05,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4344731,-49.2402552,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015415,80060195,80060195,410690,410690,41,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4243159,-49.2595446,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015423,80420011,80420011,410690,410690,41,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4362061,-49.2846981,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015563,80240031,80240031,410690,410690,41,07,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.451856,-49.29549,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015644,81520060,81520060,410690,410690,41,07,D,D,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4270606,-49.2723303,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015660,82820450,82820450,410690,410690,41,05,M,M,2062,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015717,80010100,80010100,410690,410690,41,07,M,M,2143,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4365235,-49.2693163,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0015962,80030001,80030001,410690,410690,41,05,M,M,2054,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0016462,81925410,81925410,410690,410690,41,05,M,M,1279,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.549265,-49.2613246,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0016926,82020470,82020470,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4033589,-49.3281786,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017043,82920420,82920420,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017108,82950070,82950070,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.450553,-49.2184267,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017116,81570430,81570430,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017124,81810550,81810550,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017132,81770580,81770580,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017140,81730090,81730090,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017167,81630160,81630160,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4917582,-49.2611541,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017175,81820360,81820360,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017205,81650140,81650140,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.4971439,-49.2276521,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017248,81730350,81730350,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017264,81870020,81870020,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017396,82510000,82510000,410690,410690,41,73,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-25.3956921,-49.2427266,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017469,82700200,82700200,410690,410690,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-15.8032581,-47.8854767,cep,nominatim_cep,aproximado_por_cep,Curitiba,PR,Paraná
0017574,83833056,83833056,410765,410765,41,05,D,D,2062,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Fazenda Rio Grande,PR,Paraná
0017663,83751530,83751530,411320,411320,41,05,E,E,1023,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Lapa,PR,Paraná
0017779,83800058,83800058,411430,411430,41,05,E,E,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Mandirituba,PR,Paraná
0017833,83800052,83800052,411430,411430,41,02,M,M,1244,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-23.4647655,-46.8584264,cep,nominatim_cep,aproximado_por_cep,Mandirituba,PR,Paraná
0017868,85501250,85501250,411850,411850,41,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-26.2279807,-52.6724936,cep,nominatim_cep,aproximado_por_cep,Pato Branco,PR,Paraná
0017884,85505010,85505010,411850,411850,41,05,M,M,3999,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-26.2271841,-52.6706225,cep,nominatim_cep,aproximado_por_cep,Pato Branco,PR,Paraná
0017922,85501272,85501272,411850,411850,41,39,M,M,2062,202601,True,True,True,cep,cep,cep->municipio->uf,2026-01,CNES / DATASUS / ST,CNES presentes no SINAN meningite,-26.2279707,-52.6708816,cep,nominatim_cep,aproximado_por_cep,Pato Branco,PR,Paraná
