cnes_codigo,cod_cep,cep_limpo,cep_valido,codufmun,municipio_codigo_6,municipio6_valido,uf_codigo,uf_valida,spatial_resolution_potencial,TP_UNID,TPGESTAO,ESFERA_A,NAT_JUR,COMPETEN
2453851,65608130,65608130,True,210300,210300,True,21,True,cep,07,M,M,1244,202601
2454750,65640000,65640000,True,210780,210780,True,21,True,cep,05,M,M,1244,202601
2454769,65640000,65640000,True,210780,210780,True,21,True,cep,02,M,M,1244,202601
2455145,65760000,65760000,True,210910,210910,True,21,True,cep,05,M,M,1244,202601
2455463,65495000,65495000,True,210675,210675,True,21,True,cep,05,M,M,1244,202601
2455625,65750000,65750000,True,210400,210400,True,21,True,cep,05,M,M,1244,202601
2455676,65750000,65750000,True,210400,210400,True,21,True,cep,02,M,M,1244,202601
2455722,65350000,65350000,True,211290,211290,True,21,True,cep,02,M,M,1244,202601
2455730,65350000,65350000,True,211290,211290,True,21,True,cep,02,M,M,1244,202601
2455749,65350000,65350000,True,211290,211290,True,21,True,cep,02,M,M,1244,202601
2455773,65040120,65040120,True,211130,211130,True,21,True,cep,05,M,M,1031,202601
2456613,65910000,65910000,True,210530,210530,True,21,True,cep,05,M,M,2062,202601
2456672,65900090,65900090,True,210530,210530,True,21,True,cep,05,M,M,1031,202601
2456907,65056300,65056300,True,211130,211130,True,21,True,cep,15,M,M,1031,202601
2456915,65085582,65085582,True,211130,211130,True,21,True,cep,05,M,M,1031,202601
2456958,65015330,65015330,True,211130,211130,True,21,True,cep,05,M,M,3999,202601
2457105,65284000,65284000,True,210467,210467,True,21,True,cep,02,M,M,1244,202601
2457350,65218000,65218000,True,210650,210650,True,21,True,cep,02,M,M,1244,202601
2457628,65924000,65924000,True,211285,211285,True,21,True,cep,02,M,M,1244,202601
2458055,65700000,65700000,True,210120,210120,True,21,True,cep,05,M,M,1244,202601
2458292,65040450,65040450,True,211130,211130,True,21,True,cep,05,E,E,1023,202601
2458470,65870000,65870000,True,210800,210800,True,21,True,cep,05,M,M,1244,202601
2458667,65110079,65110079,True,211120,211120,True,21,True,cep,02,M,M,1244,202601
2458675,99999999,99999999,True,211120,211120,True,21,True,cep,02,M,M,1244,202601
2458705,65113535,65113535,True,211120,211120,True,21,True,cep,05,M,M,1244,202601
2458799,65036281,65036281,True,211130,211130,True,21,True,cep,07,M,M,1031,202601
2458926,65515000,65515000,True,210220,210220,True,21,True,cep,02,M,M,1244,202601
2459469,65390000,65390000,True,211000,211000,True,21,True,cep,36,M,M,1244,202601
2459477,65390000,65390000,True,211000,211000,True,21,True,cep,05,M,M,1244,202601
2459620,65430000,65430000,True,211270,211270,True,21,True,cep,05,M,M,1031,202601
2459736,65015370,65015370,True,211130,211130,True,21,True,cep,05,M,M,2062,202601
2459841,65728000,65728000,True,210600,210600,True,21,True,cep,02,M,M,1244,202601
2460017,65510000,65510000,True,210640,210640,True,21,True,cep,05,M,M,1244,202601
2460262,65700000,65700000,True,210120,210120,True,21,True,cep,05,E,E,1023,202601
2460378,65660000,65660000,True,210150,210150,True,21,True,cep,02,M,M,1244,202601
2460432,65225000,65225000,True,211100,211100,True,21,True,cep,05,M,M,1244,202601
2460564,65795000,65795000,True,210462,210462,True,21,True,cep,05,M,M,1244,202601
2460580,65943000,65943000,True,210409,210409,True,21,True,cep,15,M,M,1244,202601
2460963,65990000,65990000,True,210950,210950,True,21,True,cep,05,M,M,1031,202601
2461005,65218000,65218000,True,210650,210650,True,21,True,cep,05,M,M,1244,202601
2461277,65790000,65790000,True,211070,211070,True,21,True,cep,05,M,M,1031,202601
2461285,65370000,65370000,True,210850,210850,True,21,True,cep,05,M,M,1244,202601
2461374,65921000,65921000,True,210325,210325,True,21,True,cep,02,M,M,1244,202601
2461714,65210000,65210000,True,210250,210250,True,21,True,cep,05,M,M,1244,202601
2461730,65210000,65210000,True,210250,210250,True,21,True,cep,02,M,M,1244,202601
2461838,65850000,65850000,True,210670,210670,True,21,True,cep,05,M,M,1244,202601
2461897,65280000,65280000,True,210260,210260,True,21,True,cep,05,M,M,1244,202601
2462095,65180000,65180000,True,210500,210500,True,21,True,cep,05,M,M,1244,202601
2462214,65580000,65580000,True,211250,211250,True,21,True,cep,05,M,M,1244,202601
2462583,65950000,65950000,True,210160,210160,True,21,True,cep,07,M,M,1244,202601
2462591,65950000,65950000,True,210160,210160,True,21,True,cep,05,M,M,1244,202601
2462672,65940000,65940000,True,210480,210480,True,21,True,cep,02,M,M,1244,202601
2462737,65940000,65940000,True,210480,210480,True,21,True,cep,02,M,M,1244,202601
2463016,65930000,65930000,True,210005,210005,True,21,True,cep,05,M,M,1244,202601
2463385,65723000,65723000,True,210193,210193,True,21,True,cep,02,M,M,1244,202601
2463431,65964000,65964000,True,210408,210408,True,21,True,cep,02,M,M,1244,202601
2463784,65295000,65295000,True,210290,210290,True,21,True,cep,05,E,E,1023,202601
2463806,65285000,65285000,True,210430,210430,True,21,True,cep,02,M,M,1244,202601
2463946,65890000,65890000,True,211080,211080,True,21,True,cep,15,M,M,1244,202601
2463954,65945000,65945000,True,210095,210095,True,21,True,cep,05,M,M,1244,202601
2464276,65061510,65061510,True,211130,211130,True,21,True,cep,15,M,M,1031,202601
2464292,65928000,65928000,True,210455,210455,True,21,True,cep,02,M,M,1244,202601
2464454,65530000,65530000,True,211260,211260,True,21,True,cep,05,M,M,1244,202601
2464594,65070220,65070220,True,211130,211130,True,21,True,cep,05,E,E,1023,202601
2464748,65468000,65468000,True,210663,210663,True,21,True,cep,02,M,M,1244,202601
2464918,65978000,65978000,True,211157,211157,True,21,True,cep,02,M,M,1244,202601
2465086,65995000,65995000,True,210407,210407,True,21,True,cep,15,M,M,1244,202601
2465256,65300016,65300016,True,210990,210990,True,21,True,cep,02,M,M,1244,202601
2465469,65365000,65365000,True,211400,211400,True,21,True,cep,05,M,M,1244,202601
2465752,29152600,29152600,True,320130,320130,True,32,True,cep,07,E,E,1023,202601
2465787,29111240,29111240,True,320520,320520,True,32,True,cep,07,M,M,1244,202601
2465817,29260000,29260000,True,320190,320190,True,32,True,cep,50,M,M,1244,202601
2465825,29900070,29900070,True,320320,320320,True,32,True,cep,05,M,M,1244,202601
2465833,29900010,29900010,True,320320,320320,True,32,True,cep,05,E,E,3069,202601
2466236,29375000,29375000,True,320506,320506,True,32,True,cep,02,M,M,1244,202601
2466295,29200115,29200115,True,320240,320240,True,32,True,cep,02,M,M,1244,202601
2466309,29157413,29157413,True,320130,320130,True,32,True,cep,73,M,M,1244,202601
2466341,29215240,29215240,True,320240,320240,True,32,True,cep,50,M,M,1244,202601
2466384,29220730,29220730,True,320240,320240,True,32,True,cep,02,M,M,1244,202601
2466422,29201020,29201020,True,320240,320240,True,32,True,cep,73,M,M,1244,202601
2466430,29203007,29203007,True,320240,320240,True,32,True,cep,02,M,M,1244,202601
2466627,46438252,46438252,True,291733,291733,True,29,True,cep,02,M,M,1244,202601
2466643,46438510,46438510,True,291733,291733,True,29,True,cep,50,M,M,1244,202601
2466716,44700600,44700600,True,291750,291750,True,29,True,cep,02,M,M,1244,202601
2467348,99999999,99999999,True,291750,291750,True,29,True,cep,05,M,M,2062,202601
2467674,77804901,77804901,True,170210,170210,True,17,True,cep,02,M,M,1244,202601
2468018,77021900,77021900,True,172100,172100,True,17,True,cep,68,M,M,1244,202601
2468271,77710000,77710000,True,171650,171650,True,17,True,cep,05,E,E,1023,202601
2468387,77785000,77785000,True,171630,171630,True,17,True,cep,02,M,M,1244,202601
2468689,77848000,77848000,True,171886,171886,True,17,True,cep,02,M,M,1244,202601
2468743,77300000,77300000,True,170700,170700,True,17,True,cep,02,M,M,1244,202601
2468921,77458000,77458000,True,172085,172085,True,17,True,cep,02,M,M,1244,202601
2468972,77960000,77960000,True,170255,170255,True,17,True,cep,05,E,E,1023,202601
2468999,77993000,77993000,True,170740,170740,True,17,True,cep,02,M,M,1244,202601
2469073,77600000,77600000,True,171610,171610,True,17,True,cep,02,M,M,1244,202601
2469219,77603000,77603000,True,171845,171845,True,17,True,cep,02,M,M,1244,202601
2469243,77714000,77714000,True,170330,170330,True,17,True,cep,02,M,M,1244,202601
2469340,77720000,77720000,True,171050,171050,True,17,True,cep,05,M,M,1244,202601
2469359,77888000,77888000,True,171720,171720,True,17,True,cep,02,M,M,1244,202601
2469553,77958000,77958000,True,172010,172010,True,17,True,cep,02,M,M,1244,202601
2469561,77903000,77903000,True,171245,171245,True,17,True,cep,02,M,M,1244,202601
2469812,44480000,44480000,True,291780,291780,True,29,True,cep,02,M,M,1244,202601
2470020,46880000,46880000,True,291470,291470,True,29,True,cep,36,M,M,2240,202601
2470098,46880000,46880000,True,291470,291470,True,29,True,cep,05,D,D,1244,202601
2470748,44703152,44703152,True,291750,291750,True,29,True,cep,05,E,E,1023,202601
2470993,78035070,78035070,True,510340,510340,True,51,True,cep,36,M,M,1031,202601
2471019,78050000,78050000,True,510340,510340,True,51,True,cep,04,M,M,1031,202601
2471086,78040000,78040000,True,510340,510340,True,51,True,cep,36,M,M,1031,202601
2471205,78593000,78593000,True,510895,510895,True,51,True,cep,15,M,M,1244,202601
2471345,78580000,78580000,True,510025,510025,True,51,True,cep,05,E,E,1023,202601
2471442,78580000,78580000,True,510025,510025,True,51,True,cep,02,M,M,1244,202601
2471590,78595000,78595000,True,510080,510080,True,51,True,cep,05,M,M,1244,202601
2471647,78590000,78590000,True,510629,510629,True,51,True,cep,02,M,M,1244,202601
2471655,78590000,78590000,True,510629,510629,True,51,True,cep,02,M,M,1244,202601
2471663,78590000,78590000,True,510629,510629,True,51,True,cep,05,M,M,1244,202601
2471795,78350000,78350000,True,510190,510190,True,51,True,cep,05,M,M,1244,202601
2472139,78300070,78300070,True,510795,510795,True,51,True,cep,05,M,M,2062,202601
2472244,78420000,78420000,True,510130,510130,True,51,True,cep,05,M,M,1244,202601
2472376,78370000,78370000,True,510623,510623,True,51,True,cep,15,M,M,1244,202601
2472414,78300093,78300093,True,510795,510795,True,51,True,cep,05,M,M,2062,202601
2472503,78390000,78390000,True,510170,510170,True,51,True,cep,02,M,M,1244,202601
2472678,78365026,78365026,True,510787,510787,True,51,True,cep,36,M,M,1244,202601
2472716,78370000,78370000,True,510623,510623,True,51,True,cep,05,M,M,2062,202601
2472783,78680000,78680000,True,510310,510310,True,51,True,cep,05,M,M,1244,202601
2472791,78675000,78675000,True,510718,510718,True,51,True,cep,05,M,M,1244,202601
2472937,78635000,78635000,True,510020,510020,True,51,True,cep,05,M,M,2062,202601
2473046,78635000,78635000,True,510020,510020,True,51,True,cep,05,M,M,1210,202601
2473070,59584000,59584000,True,241440,241440,True,24,True,cep,02,M,M,1244,202601
2473089,59584000,59584000,True,241440,241440,True,24,True,cep,02,M,M,1244,202601
2473119,59584000,59584000,True,241440,241440,True,24,True,cep,02,M,M,1244,202601
2473224,59149350,59149350,True,240325,240325,True,24,True,cep,02,M,M,1244,202601
2473232,59146110,59146110,True,240325,240325,True,24,True,cep,02,M,M,1244,202601
2473259,59151400,59151400,True,240325,240325,True,24,True,cep,02,M,M,1244,202601
2473275,59145630,59145630,True,240325,240325,True,24,True,cep,02,M,M,1244,202601
2473372,59161710,59161710,True,240325,240325,True,24,True,cep,05,M,M,1244,202601
2473380,59140020,59140020,True,240325,240325,True,24,True,cep,05,M,M,1244,202601
2473429,59155001,59155001,True,240325,240325,True,24,True,cep,68,M,M,1244,202601
2473518,59281125,59281125,True,240710,240710,True,24,True,cep,02,M,M,1244,202601
2473577,59285275,59285275,True,240710,240710,True,24,True,cep,05,D,D,1023,202601
2473666,59585000,59585000,True,241255,241255,True,24,True,cep,15,M,M,1244,202601
2473674,59490000,59490000,True,240460,240460,True,24,True,cep,02,M,M,1244,202601
2473844,59535000,59535000,True,240670,240670,True,24,True,cep,05,M,M,3999,202601
2474026,59586000,59586000,True,240880,240880,True,24,True,cep,15,M,M,1244,202601
2474042,59592000,59592000,True,240185,240185,True,24,True,cep,02,M,M,1244,202601
2474131,59470000,59470000,True,241090,241090,True,24,True,cep,05,M,M,1244,202601
2474174,59560000,59560000,True,241010,241010,True,24,True,cep,05,M,M,1244,202601
2474263,59510000,59510000,True,240030,240030,True,24,True,cep,36,M,M,1244,202601
2474425,59565000,59565000,True,241390,241390,True,24,True,cep,15,M,M,1244,202601
2474506,59598000,59598000,True,240450,240450,True,24,True,cep,05,M,M,1244,202601
2474751,59550000,59550000,True,240580,240580,True,24,True,cep,05,E,E,1023,202601
2474794,59220000,59220000,True,240280,240280,True,24,True,cep,01,M,M,1244,202601
2474891,59245000,59245000,True,241030,241030,True,24,True,cep,02,M,M,1244,202601
2474999,59213000,59213000,True,240540,240540,True,24,True,cep,15,M,M,1244,202601
2475146,59420000,59420000,True,241110,241110,True,24,True,cep,05,M,M,1244,202601
2475162,59230000,59230000,True,240210,240210,True,24,True,cep,02,M,M,1244,202601
2475227,59460000,59460000,True,241260,241260,True,24,True,cep,05,D,D,1023,202601
2475278,59395000,59395000,True,240270,240270,True,24,True,cep,05,M,M,1244,202601
2475308,59460000,59460000,True,241260,241260,True,24,True,cep,02,M,M,1244,202601
2475332,59374000,59374000,True,240240,240240,True,24,True,cep,02,M,M,1244,202601
2475367,59194000,59194000,True,240140,240140,True,24,True,cep,02,M,M,1244,202601
2475375,59194000,59194000,True,240140,240140,True,24,True,cep,20,M,M,1244,202601
2475464,59375000,59375000,True,240300,240300,True,24,True,cep,15,M,M,1244,202601
2475596,59340000,59340000,True,241300,241300,True,24,True,cep,15,M,M,1244,202601
2475766,59318000,59318000,True,241340,241340,True,24,True,cep,02,M,M,1244,202601
2475847,59330000,59330000,True,240610,240610,True,24,True,cep,05,M,M,1244,202601
2475855,59330000,59330000,True,240610,240610,True,24,True,cep,02,M,M,1244,202601
2476142,59327000,59327000,True,241180,241180,True,24,True,cep,02,M,M,1244,202601
2476487,59380000,59380000,True,240310,240310,True,24,True,cep,05,D,D,1023,202601
2476525,59380000,59380000,True,240310,240310,True,24,True,cep,02,M,M,1031,202601
2476584,59380000,59380000,True,240310,240310,True,24,True,cep,02,M,M,1031,202601
2476649,69360000,69360000,True,140020,140020,True,14,True,cep,15,E,E,1236,202601
2476908,49700000,49700000,True,280130,280130,True,28,True,cep,01,M,M,1244,202601
2477637,49950000,49950000,True,280340,280340,True,28,True,cep,02,M,M,1244,202601
2477661,49500001,49500001,True,280290,280290,True,28,True,cep,05,M,M,1236,202601
2477750,49503501,49503501,True,280290,280290,True,28,True,cep,02,M,M,1244,202601
2477947,49130000,49130000,True,280590,280590,True,28,True,cep,05,E,E,3999,202601
2477955,49085310,49085310,True,280030,280030,True,28,True,cep,07,E,E,1236,202601
2478080,62280000,62280000,True,231220,231220,True,23,True,cep,05,M,M,1244,202601
2478153,60331250,60331250,True,230440,230440,True,23,True,cep,02,M,M,1031,202601
2478277,62140000,62140000,True,230800,230800,True,23,True,cep,05,M,M,1244,202601
2478366,62480000,62480000,True,230880,230880,True,23,True,cep,02,M,M,1244,202601
2478374,62480000,62480000,True,230880,230880,True,23,True,cep,05,M,M,1244,202601
2478994,63860000,63860000,True,230763,230763,True,23,True,cep,05,M,M,1244,202601
2479214,60840285,60840285,True,230440,230440,True,23,True,cep,07,E,E,1023,202601
2479257,63750000,63750000,True,231320,231320,True,23,True,cep,02,M,M,1244,202601
2479419,62260000,62260000,True,231170,231170,True,23,True,cep,05,M,M,1244,202601
2479699,62690000,62690000,True,231350,231350,True,23,True,cep,02,M,M,1244,202601
2479710,62690000,62690000,True,231350,231350,True,23,True,cep,05,M,M,1244,202601
2480190,62230000,62230000,True,230590,230590,True,23,True,cep,02,M,M,1244,202601
2480522,63740000,63740000,True,230940,230940,True,23,True,cep,02,M,M,1244,202601
2480646,63260000,63260000,True,230250,230250,True,23,True,cep,05,M,M,3999,202601
2480654,63260000,63260000,True,230250,230250,True,23,True,cep,05,M,M,2240,202601
2481073,63700200,63700200,True,230410,230410,True,23,True,cep,05,M,M,3999,202601
2481197,63260000,63260000,True,230250,230250,True,23,True,cep,02,M,M,1244,202601
2481219,63260000,63260000,True,230250,230250,True,23,True,cep,02,M,M,1244,202601
2481286,60430270,60430270,True,230440,230440,True,23,True,cep,07,M,M,2011,202601
2481308,61700000,61700000,True,230100,230100,True,23,True,cep,02,M,M,1244,202601
2481553,62882025,62882025,True,230523,230523,True,23,True,cep,02,M,M,1244,202601
2481839,61771300,61771300,True,230428,230428,True,23,True,cep,02,M,M,1244,202601
2481855,61882180,61882180,True,230625,230625,True,23,True,cep,02,M,M,1244,202601
2481995,62850000,62850000,True,230350,230350,True,23,True,cep,02,M,M,1244,202601
2482045,62860000,62860000,True,231085,231085,True,23,True,cep,01,M,M,1244,202601
2482169,60533667,60533667,True,230440,230440,True,23,True,cep,02,M,M,1031,202601
2482207,60741090,60741090,True,230440,230440,True,23,True,cep,02,M,M,1031,202601
2482223,60540286,60540286,True,230440,230440,True,23,True,cep,02,M,M,1031,202601
2482339,60532690,60532690,True,230440,230440,True,23,True,cep,05,M,M,1031,202601
2482592,79960000,79960000,True,500430,500430,True,50,True,cep,02,M,M,1244,202601
2482606,79960000,79960000,True,500430,500430,True,50,True,cep,73,M,M,1244,202601
2482789,85155000,85155000,True,411020,411020,True,41,True,cep,73,D,D,1244,202601
2482932,44920000,44920000,True,291835,291835,True,29,True,cep,02,M,M,1244,202601
2483009,44925000,44925000,True,291850,291850,True,29,True,cep,04,M,M,1244,202601
2483033,44925000,44925000,True,291850,291850,True,29,True,cep,05,M,M,1244,202601
2483041,45622000,45622000,True,291855,291855,True,29,True,cep,05,D,D,1244,202601
2483319,46425000,46425000,True,291875,291875,True,29,True,cep,05,D,D,1244,202601
2483343,46425000,46425000,True,291875,291875,True,29,True,cep,02,M,M,1244,202601
2483416,45470000,45470000,True,291820,291820,True,29,True,cep,02,M,M,1244,202601
2483424,44920000,44920000,True,291835,291835,True,29,True,cep,05,M,M,1244,202601
2483459,46805000,46805000,True,291960,291960,True,29,True,cep,02,M,M,1244,202601
2483548,44905000,44905000,True,291915,291915,True,29,True,cep,05,M,M,1244,202601
2483858,29960000,29960000,True,320160,320160,True,32,True,cep,20,M,M,1244,202601
2483904,29967000,29967000,True,320160,320160,True,32,True,cep,20,M,M,1244,202601
2483971,29950000,29950000,True,320305,320305,True,32,True,cep,02,M,M,1244,202601
2483998,29890000,29890000,True,320350,320350,True,32,True,cep,05,M,M,3999,202601
2484072,29933530,29933530,True,320490,320490,True,32,True,cep,07,E,E,3999,202601
2484269,29950000,29950000,True,320305,320305,True,32,True,cep,15,M,M,1244,202601
2484358,29980000,29980000,True,320410,320410,True,32,True,cep,02,M,M,1244,202601
2484366,29980000,29980000,True,320410,320410,True,32,True,cep,05,M,M,1244,202601
2484447,29890000,29890000,True,320350,320350,True,32,True,cep,04,M,M,1244,202601
2484536,29970000,29970000,True,320405,320405,True,32,True,cep,02,M,M,1244,202601
2484633,29725000,29725000,True,320335,320335,True,32,True,cep,04,M,M,1244,202601
2484676,29850000,29850000,True,320210,320210,True,32,True,cep,05,M,M,3069,202601
2484943,29830000,29830000,True,320390,320390,True,32,True,cep,05,D,D,3999,202601
2485141,29830000,29830000,True,320390,320390,True,32,True,cep,02,M,M,1244,202601
2485214,29785000,29785000,True,320517,320517,True,32,True,cep,02,M,M,1244,202601
2485362,29845000,29845000,True,320100,320100,True,32,True,cep,01,M,M,1244,202601
2485397,29490000,29490000,True,320070,320070,True,32,True,cep,05,M,M,1244,202601
2485680,29300150,29300150,True,320120,320120,True,32,True,cep,05,E,E,3999,202601
2485729,29300070,29300070,True,320120,320120,True,32,True,cep,05,E,E,3999,202601
2485818,29017010,29017010,True,320530,320530,True,32,True,cep,50,M,M,1244,202601
2485826,29164042,29164042,True,320500,320500,True,32,True,cep,36,M,M,1244,202601
2485958,29176060,29176060,True,320500,320500,True,32,True,cep,73,M,M,1244,202601
2485966,29168088,29168088,True,320500,320500,True,32,True,cep,07,M,M,1244,202601
2485974,29161823,29161823,True,320500,320500,True,32,True,cep,02,M,M,1244,202601
2486059,29150508,29150508,True,320130,320130,True,32,True,cep,36,M,M,1244,202601
2486105,29140669,29140669,True,320130,320130,True,32,True,cep,02,M,M,1244,202601
2486199,29165680,29165680,True,320500,320500,True,32,True,cep,05,E,E,1260,202601
2486210,29130915,29130915,True,320510,320510,True,32,True,cep,02,M,M,1244,202601
2486598,45065000,45065000,True,293330,293330,True,29,True,cep,02,M,M,1244,202601
2486903,77558000,77558000,True,171550,171550,True,17,True,cep,02,M,M,1244,202601
2486938,77777000,77777000,True,170384,170384,True,17,True,cep,02,M,M,1244,202601
2486989,77790000,77790000,True,171488,171488,True,17,True,cep,02,M,M,1244,202601
2487438,48007510,48007510,True,290070,290070,True,29,True,cep,05,E,E,1023,202601
2487616,46140000,46140000,True,291950,291950,True,29,True,cep,05,M,M,1244,202601
2487691,45005000,45005000,True,293330,293330,True,29,True,cep,68,M,M,1244,202601
2487756,45000195,45000195,True,293330,293330,True,29,True,cep,05,D,D,3999,202601
2488892,45000400,45000400,True,293330,293330,True,29,True,cep,05,D,D,2062,202601
2489007,45026000,45026000,True,293330,293330,True,29,True,cep,39,M,M,2062,202601
2489465,45020700,45020700,True,293330,293330,True,29,True,cep,39,M,M,2062,202601
2490153,46500000,46500000,True,291980,291980,True,29,True,cep,02,M,M,1244,202601
2490218,46330000,46330000,True,291940,291940,True,29,True,cep,05,D,D,1244,202601
2490404,64345000,64345000,True,220202,220202,True,22,True,cep,02,M,M,1031,202601
2490412,64345000,64345000,True,220202,220202,True,22,True,cep,01,M,M,1031,202601
2490595,64430000,64430000,True,221050,221050,True,22,True,cep,02,M,M,1244,202601
2490811,89478000,89478000,True,420213,420213,True,42,True,cep,02,M,M,1244,202601
2490900,89400000,89400000,True,421360,421360,True,42,True,cep,02,M,M,1244,202601
2490935,89490000,89490000,True,421830,421830,True,42,True,cep,05,M,M,3069,202601
2491095,89460232,89460232,True,420380,420380,True,42,True,cep,73,M,M,1244,202601
2491249,89460154,89460154,True,420380,420380,True,42,True,cep,05,M,M,3999,202601
2491710,88701160,88701160,True,421870,421870,True,42,True,cep,05,E,E,3999,202601
2492326,89275000,89275000,True,421740,421740,True,42,True,cep,02,M,M,1244,202601
2492342,89270000,89270000,True,420650,420650,True,42,True,cep,05,M,M,3999,202601
2492466,77570000,77570000,True,171750,171750,True,17,True,cep,02,M,M,1244,202601
2492555,77060236,77060236,True,172100,172100,True,17,True,cep,73,M,M,1244,202601
2492849,42600000,42600000,True,291992,291992,True,29,True,cep,02,M,M,1244,202601
2492881,46805000,46805000,True,291960,291960,True,29,True,cep,05,M,M,1244,202601
2492911,45760000,45760000,True,291970,291970,True,29,True,cep,05,D,D,1244,202601
2493101,44630000,44630000,True,292010,292010,True,29,True,cep,02,M,M,1244,202601
2493128,44630000,44630000,True,292010,292010,True,29,True,cep,02,M,M,1244,202601
2493268,48650000,48650000,True,291990,291990,True,29,True,cep,15,M,M,1244,202601
2493330,43850000,43850000,True,292950,292950,True,29,True,cep,05,M,M,1244,202601
2493349,43850000,43850000,True,292950,292950,True,29,True,cep,02,M,M,1244,202601
2493381,43850000,43850000,True,292950,292950,True,29,True,cep,02,M,M,1244,202601
2493438,43850000,43850000,True,292950,292950,True,29,True,cep,02,M,M,1244,202601
2493489,45520000,45520000,True,292070,292070,True,29,True,cep,02,M,M,1244,202601
2493551,42600000,42600000,True,291992,291992,True,29,True,cep,02,M,M,1244,202601
2493578,45770000,45770000,True,292000,292000,True,29,True,cep,05,D,D,1244,202601
2493683,44630000,44630000,True,292010,292010,True,29,True,cep,02,M,M,1244,202601
2493721,46127000,46127000,True,292030,292030,True,29,True,cep,02,D,D,1244,202601
2493845,40050405,40050405,True,292740,292740,True,29,True,cep,05,E,E,1023,202601
2493853,76812329,76812329,True,110020,110020,True,11,True,cep,05,E,E,1023,202601
2493888,76807005,76807005,True,110020,110020,True,11,True,cep,05,E,E,1023,202601
2493896,76821080,76821080,True,110020,110020,True,11,True,cep,07,E,E,1023,202601
2494167,77780000,77780000,True,170230,170230,True,17,True,cep,05,E,E,1023,202601
2494280,76873232,76873232,True,110002,110002,True,11,True,cep,05,M,M,1244,202601
2494299,76870023,76870023,True,110002,110002,True,11,True,cep,05,M,M,1244,202601
2494426,29192733,29192733,True,320060,320060,True,32,True,cep,50,M,M,1244,202601
2494442,29118060,29118060,True,320520,320520,True,32,True,cep,05,E,E,3999,202601
2494450,29151920,29151920,True,320130,320130,True,32,True,cep,05,E,E,2054,202601
2494523,78008100,78008100,True,510340,510340,True,51,True,cep,07,E,E,2062,202601
2494930,45200273,45200273,True,291800,291800,True,29,True,cep,05,D,D,3999,202601
2495015,78010100,78010100,True,510340,510340,True,51,True,cep,05,M,M,1031,202601
2495228,76940000,76940000,True,110028,110028,True,11,True,cep,05,M,M,1244,202601
2495279,76907734,76907734,True,110012,110012,True,11,True,cep,05,M,M,1244,202601
2496046,76963810,76963810,True,110004,110004,True,11,True,cep,05,M,M,1244,202601
2496534,76970000,76970000,True,110018,110018,True,11,True,cep,05,M,M,1244,202601
2496879,76920000,76920000,True,110015,110015,True,11,True,cep,05,M,M,1244,202601
2496895,76920000,76920000,True,110015,110015,True,11,True,cep,02,M,M,1244,202601
2497301,88870000,88870000,True,421170,421170,True,42,True,cep,50,M,M,1244,202601
2497468,76850000,76850000,True,110010,110010,True,11,True,cep,05,M,M,1244,202601
2497654,60175295,60175295,True,230440,230440,True,23,True,cep,05,E,E,1023,202601
2497794,48970000,48970000,True,293010,293010,True,29,True,cep,68,M,M,1244,202601
2498251,46480000,46480000,True,292105,292105,True,29,True,cep,02,M,M,1244,202601
2498286,44720000,44720000,True,292120,292120,True,29,True,cep,68,D,D,1244,202601
2498421,44720000,44720000,True,292120,292120,True,29,True,cep,05,D,D,3999,202601
2498456,45315000,45315000,True,292130,292130,True,29,True,cep,05,M,M,1244,202601
2498502,44745000,44745000,True,292140,292140,True,29,True,cep,02,M,M,1244,202601
2498537,44745000,44745000,True,292140,292140,True,29,True,cep,02,M,M,1244,202601
2498561,44745000,44745000,True,292140,292140,True,29,True,cep,02,M,M,1244,202601
2498790,46750000,46750000,True,292190,292190,True,29,True,cep,05,D,D,1244,202601
2498804,45936000,45936000,True,292200,292200,True,29,True,cep,05,M,M,1244,202601
2498847,63950000,63950000,True,230393,230393,True,23,True,cep,02,M,M,1244,202601
2498855,63800000,63800000,True,231140,231140,True,23,True,cep,02,M,M,1244,202601
2498863,63800000,63800000,True,231140,231140,True,23,True,cep,02,M,M,1244,202601
2499037,63520000,63520000,True,230950,230950,True,23,True,cep,05,M,M,1244,202601
2499142,63430000,63430000,True,230540,230540,True,23,True,cep,02,M,M,1244,202601
2499282,63430000,63430000,True,230540,230540,True,23,True,cep,02,M,M,1244,202601
2499363,60015052,60015052,True,230440,230440,True,23,True,cep,05,E,E,1023,202601
2499568,29230000,29230000,True,320040,320040,True,32,True,cep,05,M,M,3999,202601
2499576,29230000,29230000,True,320040,320040,True,32,True,cep,73,M,M,1244,202601
2499657,99999999,99999999,True,260100,260100,True,26,True,cep,02,M,M,1244,202601
2499827,55590990,55590990,True,260720,260720,True,26,True,cep,02,M,M,1244,202601
2499835,55950000,55950000,True,260780,260780,True,26,True,cep,05,M,M,1244,202601
2499851,55850000,55850000,True,261630,261630,True,26,True,cep,05,M,M,1244,202601
2499975,55560000,55560000,True,260140,260140,True,26,True,cep,05,M,M,1244,202601
2500388,88508310,88508310,True,420930,420930,True,42,True,cep,05,M,M,2062,202601
2501961,59607140,59607140,True,240800,240800,True,24,True,cep,50,M,M,1244,202601
2502011,59607140,59607140,True,240800,240800,True,24,True,cep,02,M,M,1244,202601
2502305,84504458,84504458,True,411070,411070,True,41,True,cep,02,M,M,1244,202601
